name,stars,age_in_years,releases,primary_language,repo_url,dit,loc,cbo:mean,cbo:median,cbo:std,lcom*:mean,lcom*:median,lcom*:std,processed
sqshq/piggymetrics,13156,9.45,2,Java,https://github.com/sqshq/piggymetrics,2.0,1881.0,6.040404040404041,5.0,4.320304871208245,0.22739097686868687,0.0,0.2956343765933737,True
theonedev/onedev,13147,5.84,353,Java,https://github.com/theonedev/onedev,8.0,268806.0,5.732192598487863,4.0,8.5948149789662,0.23732775404833112,0.0,0.3643530352893241,True
neo4j/neo4j,13092,11.83,72,Java,https://github.com/neo4j/neo4j,767.0,719239.0,6.4978159002462075,4.0,9.291866809873357,0.2568975540773795,0.0,0.3388626179367109,True
xiaojieonly/Ehviewer_CN_SXJ,13019,3.83,87,Java,https://github.com/xiaojieonly/Ehviewer_CN_SXJ,14.0,64044.0,7.021711366538953,4.0,10.12051461008208,0.3364567274047306,0.16666667,0.3639769715159773,True
macrozheng/mall-learning,12916,5.41,0,Java,https://github.com/macrozheng/mall-learning,4.0,28342.0,4.766423357664234,3.0,4.31361129898988,0.3276721327807487,0.0,0.38205554363332206,True
youth5201314/banner,12856,8.39,0,Java,https://github.com/youth5201314/banner,4.0,2724.0,6.082191780821918,5.0,6.114777574461554,0.26098801535211263,0.0,0.3112530757380059,True
Netflix/conductor,12835,7.76,319,Java,https://github.com/Netflix/conductor,4.0,47052.0,7.477409638554217,5.0,8.234300610436787,0.30992541113030303,0.227777785,0.33577348457169054,True
janishar/mit-deep-learning-book-pdf,12699,7.43,3,Java,https://github.com/janishar/mit-deep-learning-book-pdf,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True
DuGuQiuBai/Java,12672,8.79,0,Java,https://github.com/DuGuQiuBai/Java,6.0,10836.0,0.7512116316639742,0.0,1.2834768203699285,0.04182234680851064,0.0,0.1618001779963508,True
facebook/stetho,12661,9.63,13,Java,https://github.com/facebook/stetho,21.0,19239.0,4.379251700680272,3.0,5.367834865262567,0.22394768902489626,0.0,0.31273951047482323,True
apache/dolphinscheduler,12648,5.53,52,Java,https://github.com/apache/dolphinscheduler,7.0,102912.0,6.478275981925617,5.0,6.583383836227059,0.2473205474698243,0.0,0.32751363378725523,True
supertokens/supertokens-core,12647,4.68,76,Java,https://github.com/supertokens/supertokens-core,14.0,89955.0,9.2291917973462,10.0,9.052750753804043,0.6172005368298654,0.9583333,0.44101346162217564,True
greenrobot/greenDAO,12626,12.89,8,Java,https://github.com/greenrobot/greenDAO,8.0,18545.0,5.013736263736264,4.0,4.687173085649685,0.31352234672352935,0.0,0.3781071804570855,True
zhihu/Matisse,12517,7.41,15,Java,https://github.com/zhihu/Matisse,4.0,3418.0,6.657894736842105,5.0,7.335122127169978,0.30196196853333335,0.0,0.3532710391094742,True
zaproxy/zaproxy,12480,9.27,8,Java,https://github.com/zaproxy/zaproxy,32.0,181575.0,4.573253493013972,3.0,5.642539029569255,0.4110067539412235,0.42857143,0.3962599687238796,True
google/guice,12461,10.29,19,Java,https://github.com/google/guice,43.0,79671.0,3.553157474020783,2.0,5.079586295310235,0.08123702448844977,0.0,0.21972592414051828,True
daimajia/AndroidViewAnimations,12420,10.22,9,Java,https://github.com/daimajia/AndroidViewAnimations,2.0,965.0,3.3780487804878048,2.0,6.987166360815951,0.04904748719512195,0.0,0.17990459844001225,True
daimajia/AndroidSwipeLayout,12369,10.05,18,Java,https://github.com/daimajia/AndroidSwipeLayout,3.0,2770.0,3.7162162162162162,2.0,4.9114325269481265,0.12011668756756756,0.0,0.24841017590022785,True
Netflix/eureka,12362,12.13,149,Java,https://github.com/Netflix/eureka,9.0,32879.0,5.652291105121294,4.0,6.141447179373668,0.2303788048296703,0.0,0.3154015515689304,True
codecentric/spring-boot-admin,12313,10.13,122,Java,https://github.com/codecentric/spring-boot-admin,5.0,13818.0,7.634408602150538,6.0,6.143770244914079,0.2384398833484163,0.0,0.30833608615955116,True
apache/doris,12269,7.08,54,Java,https://github.com/apache/doris,19.0,558671.0,8.029477562837215,5.0,15.660000305150069,0.3407975357958473,0.20833333,0.3634341278132278,True
pxb1988/dex2jar,12200,9.49,8,Java,https://github.com/pxb1988/dex2jar,12.0,41715.0,5.388791593695271,3.0,6.80059854507512,0.20571497593873875,0.0,0.3153418594092807,True
pagehelper/Mybatis-PageHelper,12170,10.26,14,Java,https://github.com/pagehelper/Mybatis-PageHelper,5.0,7338.0,5.815642458100559,6.0,4.907477023124916,0.13996236646067417,0.0,0.2940081796367142,True
apache/zookeeper,12136,15.46,0,Java,https://github.com/apache/zookeeper,96.0,120460.0,5.574074074074074,3.0,7.155131160254085,0.2778484165867913,0.0,0.3384298409405521,True
languagetool-org/languagetool,12033,11.09,0,Java,https://github.com/languagetool-org/languagetool,28.0,198614.0,5.303348909657321,4.0,6.265189989715716,0.2979086645796703,0.0,0.36368417192380675,True
Yalantis/uCrop,11849,8.68,17,Java,https://github.com/Yalantis/uCrop,7.0,4669.0,6.298701298701299,3.0,8.485380758991505,0.2737506932467532,0.0,0.36896790516555666,True
alibaba/COLA,11839,6.59,11,Java,https://github.com/alibaba/COLA,5.0,7995.0,4.264940239043825,3.0,4.474309790794369,0.1918965085144124,0.0,0.30876182573619954,True
Tencent/VasSonic,11810,7.11,10,Java,https://github.com/Tencent/VasSonic,4.0,7421.0,4.198198198198198,2.0,4.878376298735967,0.2269248029245283,0.0,0.33913315490685675,True
redis/jedis,11781,14.25,107,Java,https://github.com/redis/jedis,7.0,95905.0,5.019886363636363,3.0,8.370933114008736,0.2093630468365019,0.0,0.3190145893678278,True
macrozheng/mall-swarm,11653,4.79,3,Java,https://github.com/macrozheng/mall-swarm,4.0,101603.0,3.7264397905759163,3.0,4.56939309903353,0.38362881976356056,0.4,0.38721164724944773,True
Tencent/matrix,11563,5.75,16,Java,https://github.com/Tencent/matrix,16.0,79032.0,4.562814070351759,2.0,5.783032944938391,0.25563457665588235,0.0,0.35087245476735945,True
frank-lam/fullstack-tutorial,11543,6.41,0,Java,https://github.com/frank-lam/fullstack-tutorial,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True
metersphere/metersphere,11448,4.6,165,Java,https://github.com/metersphere/metersphere,5.0,291926.0,6.518452908178329,3.0,11.040436141825372,0.3521876487277207,0.0,0.3819726517001376,True
realm/realm-java,11445,12.39,0,Java,https://github.com/realm/realm-java,16.0,110167.0,4.452405857740586,2.0,6.963130222562793,0.1586535169857768,0.0,0.3005904471792568,True
cryptomator/cryptomator,11405,10.61,176,Java,https://github.com/cryptomator/cryptomator,6.0,15794.0,8.24582338902148,6.0,7.4886836171157105,0.28393552199513383,0.0,0.33968073731251214,True
code4craft/webmagic,11373,11.39,26,Java,https://github.com/code4craft/webmagic,9.0,8772.0,4.531976744186046,4.0,3.8660900023713767,0.23027689853658537,0.0,0.32022552535126503,True
grpc/grpc-java,11355,9.76,167,Java,https://github.com/grpc/grpc-java,22.0,240561.0,5.516434648105181,3.0,7.785971121081814,0.19405069242172648,0.0,0.3066049475367971,True
careercup/CtCI-6th-Edition,11279,9.19,0,Java,https://github.com/careercup/CtCI-6th-Edition,5.0,21093.0,2.141215106732348,2.0,1.5651455604262081,0.12778008361779242,0.0,0.23243279675509698,True
gyf-dev/ImmersionBar,11255,7.39,0,Java,https://github.com/gyf-dev/ImmersionBar,4.0,7237.0,6.352112676056338,5.0,7.088174225176681,0.3484109405839416,0.33333334,0.3603300171174161,True
permissions-dispatcher/PermissionsDispatcher,11223,9.07,40,Java,https://github.com/permissions-dispatcher/PermissionsDispatcher,4.0,3184.0,1.6218487394957983,0.0,3.2693935824994096,0.0770866244537815,0.0,0.23608670102168075,True
amitshekhariitbhu/android-interview-questions,11201,7.17,0,Java,https://github.com/amitshekhariitbhu/android-interview-questions,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True
jfeinstein10/SlidingMenu,11079,12.2,0,Java,https://github.com/jfeinstein10/SlidingMenu,5.0,3085.0,4.77027027027027,3.0,5.1975755712491445,0.13599265027027027,0.0,0.2631509925199471,True
mission-peace/interview,11077,10.14,0,Java,https://github.com/mission-peace/interview,4.0,27259.0,2.0134932533733134,2.0,1.221299330652373,0.06362900095611285,0.0,0.17653041340662182,True
androidannotations/androidannotations,11067,12.68,0,Java,https://github.com/androidannotations/androidannotations,10.0,28796.0,5.952182952182953,4.0,6.414461994395728,0.22708345038331454,0.0,0.3421594870108678,True
H07000223/FlycoTabLayout,11040,8.84,4,Java,https://github.com/H07000223/FlycoTabLayout,3.0,2730.0,6.454545454545454,3.0,8.732006292044087,0.25294918,0.0,0.3342957803319117,True
newbee-ltd/newbee-mall,11019,4.97,0,Java,https://github.com/newbee-ltd/newbee-mall,4.0,3935.0,5.033707865168539,2.0,6.210627785312122,0.3548586160227272,0.33333334,0.34391925406515966,True
lingochamp/FileDownloader,11017,8.72,65,Java,https://github.com/lingochamp/FileDownloader,28.0,14387.0,4.5278810408921935,2.0,5.439440468502624,0.2648014310546875,0.0,0.3290985884621125,True
daniulive/SmarterStreaming,10907,8.46,0,Java,https://github.com/daniulive/SmarterStreaming,2.0,10246.0,3.784431137724551,2.0,6.973963349212282,0.08265194296969697,0.0,0.23299423964547275,True
jhy/jsoup,10874,14.73,14,Java,https://github.com/jhy/jsoup,59.0,33992.0,5.918032786885246,3.0,6.648378121707448,0.20522384988950276,0.0,0.32563557348533156,True
apereo/cas,10850,13.01,275,Java,https://github.com/apereo/cas,59.0,213590.0,9.061402460876836,8.0,6.8404032664792425,0.2232548433531869,0.0,0.34731251233667965,True
alibaba/vlayout,10803,7.53,34,Java,https://github.com/alibaba/vlayout,7.0,14042.0,5.314465408805032,3.0,6.6937860650026435,0.28622269075471696,0.0,0.364005730424514,True
square/javapoet,10802,11.61,0,Java,https://github.com/square/javapoet,5.0,7543.0,4.515151515151516,2.0,5.890179528336387,0.2755895449484536,0.0,0.36181596813554895,True
OpenRefine/OpenRefine,10755,11.91,60,Java,https://github.com/OpenRefine/OpenRefine,9.0,68409.0,6.329403095062638,5.0,6.283979514473689,0.27249938404565865,0.0,0.3319078751560791,True
android-async-http/android-async-http,10634,13.56,3,Java,https://github.com/android-async-http/android-async-http,5.0,7620.0,5.662337662337662,4.0,6.130846829518994,0.35132670415584416,0.0,0.40301422473434917,True
jeasonlzy/okhttp-OkGo,10595,8.65,14,Java,https://github.com/jeasonlzy/okhttp-OkGo,7.0,13418.0,5.595567867036011,5.0,5.061656662381571,0.1905507028939828,0.0,0.32377061140134067,True
kekingcn/kkFileView,10488,6.75,15,Java,https://github.com/kekingcn/kkFileView,2.0,9533.0,6.951219512195122,5.0,5.813991616160966,0.3573172475609756,0.29166667,0.3631887975004127,True
tbruyelle/RxPermissions,10482,8.95,11,Java,https://github.com/tbruyelle/RxPermissions,2.0,876.0,4.65,2.0,5.525169680652351,0.18259499750000002,0.0,0.29461755616373764,True
lipangit/JiaoZiVideoPlayer,10471,8.59,78,Java,https://github.com/lipangit/JiaoZiVideoPlayer,4.0,4511.0,7.27536231884058,6.0,6.399465688681292,0.35214192569230773,0.2173913,0.3718679106585945,True
TooTallNate/Java-WebSocket,10453,14.64,18,Java,https://github.com/TooTallNate/Java-WebSocket,7.0,12881.0,3.6826568265682655,2.0,4.223772332864352,0.15778933675373136,0.0,0.30394657033752737,True
clojure/clojure,10430,14.2,0,Java,https://github.com/clojure/clojure,48.0,46790.0,3.599781897491821,0.0,7.877062483295124,0.13243501288280396,0.0,0.26879809455032183,True
google/auto,10420,11.3,66,Java,https://github.com/google/auto,80.0,31936.0,4.021949078138718,3.0,8.513401678611958,0.134721032,0.0,0.29096096051623216,True
debezium/debezium,10399,8.63,0,Java,https://github.com/debezium/debezium,25.0,198304.0,6.7094899935442225,4.0,7.292260482316801,0.31130484878200126,0.0,0.36610900327895,True
doocs/jvm,10398,6.22,0,Java,https://github.com/doocs/jvm,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True
plantuml/plantuml,10277,13.85,45,Java,https://github.com/plantuml/plantuml,19.0,186302.0,7.063915857605178,5.0,7.355252838676563,0.26886875525853526,0.0,0.3315411278505563,True
JessYanCoding/MVPArms,10276,8.1,25,Java,https://github.com/JessYanCoding/MVPArms,3.0,5986.0,6.644295302013423,5.0,5.917864916888665,0.35121375551020406,0.0,0.38254347992964194,True
jwtk/jjwt,10172,9.99,7,Java,https://github.com/jwtk/jjwt,24.0,15901.0,5.053308823529412,4.0,6.0038979440256215,0.23062316056066176,0.0,0.348609122723939,True
asLody/VirtualApp,10138,8.18,0,Java,https://github.com/asLody/VirtualApp,303.0,46624.0,3.961267605633803,2.0,5.255906785670273,0.1497893378927944,0.0,0.29932290642346954,True
JakeWharton/ViewPagerIndicator,10138,13.11,0,Java,https://github.com/JakeWharton/ViewPagerIndicator,3.0,2947.0,5.4393939393939394,5.5,4.6519099625161715,0.21062797666666666,0.0,0.35031576296843325,True
apple/pkl,10108,0.64,8,Java,https://github.com/apple/pkl,352.0,53977.0,6.240689655172414,4.0,7.893733844457536,0.1640373488259912,0.0,0.289914825698178,True
Activiti/Activiti,10065,11.99,940,Java,https://github.com/Activiti/Activiti,8.0,152874.0,5.649416691594376,4.0,8.420292220442201,0.2539664672910628,0.0,0.3364943043613771,True
wasabeef/glide-transformations,9901,9.67,0,Java,https://github.com/wasabeef/glide-transformations,3.0,991.0,5.555555555555555,5.0,3.2923405311175675,0.45478730296296305,0.53333336,0.29482598254197684,True
googlesamples/easypermissions,9861,8.72,12,Java,https://github.com/googlesamples/easypermissions,3.0,1705.0,8.93939393939394,8.0,5.715154728621481,0.4783168818181818,0.6666667,0.3463630550286644,True
paascloud/paascloud-master,9828,6.48,0,Java,https://github.com/paascloud/paascloud-master,5.0,16439.0,5.970310391363023,4.0,5.813259870503879,0.21886646581784386,0.0,0.3176665115580873,True
HarlonWang/AVLoadingIndicatorView,9744,8.88,1,Java,https://github.com/HarlonWang/AVLoadingIndicatorView,4.0,2161.0,3.5652173913043477,2.0,2.3512454970767362,0.16569418358695653,0.0,0.2841884020168272,True
uknownothingsnow/JsBridge,9731,9.54,0,Java,https://github.com/uknownothingsnow/JsBridge,2.0,1037.0,3.5172413793103448,2.0,4.9453613908958785,0.26343147199999994,0.0,0.3653165851547318,True
YoKeyword/Fragmentation,9718,8.55,30,Java,https://github.com/YoKeyword/Fragmentation,5.0,8981.0,5.232394366197183,3.0,5.1555596859566295,0.22193153621908127,0.0,0.336322768422526,True
hackware1993/MagicIndicator,9705,8.21,12,Java,https://github.com/hackware1993/MagicIndicator,4.0,4533.0,5.0,4.0,4.5131953246934655,0.21581998235294114,0.0,0.3327824153156452,True
PaperMC/Paper,9674,8.64,1,Java,https://github.com/PaperMC/Paper,2.0,3095.0,11.30952380952381,7.0,19.492963437680952,0.5500342533333333,0.7421875,0.44707729536126445,True
resilience4j/resilience4j,9653,9.27,34,Java,https://github.com/resilience4j/resilience4j,15.0,58689.0,6.98238747553816,6.0,6.214817450560891,0.19936796274672774,0.0,0.29327871035891284,True
ksoichiro/Android-ObservableScrollView,9651,9.84,0,Java,https://github.com/ksoichiro/Android-ObservableScrollView,7.0,12621.0,5.014925373134329,3.0,4.59945661071325,0.18707395853293413,0.0,0.3074972908429247,True
perwendel/spark,9640,13.36,0,Java,https://github.com/perwendel/spark,5.0,9588.0,4.542986425339366,3.0,4.723505116280297,0.25303772903271027,0.0,0.32924977190040183,True
datahub-project/datahub,9636,8.81,87,Java,https://github.com/datahub-project/datahub,9.0,117833.0,10.976276638520305,9.0,12.393455870759192,0.33898193850390623,0.33333334,0.3441504596287406,True
react-native-camera/react-native-camera,9634,9.45,144,Java,https://github.com/react-native-camera/react-native-camera,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True
stanfordnlp/CoreNLP,9626,11.21,16,Java,https://github.com/stanfordnlp/CoreNLP,46.0,565452.0,5.709714026327735,3.0,7.455294575857974,0.34284043151079463,0.083333336,0.3792080615218448,True
liaohuqiu/android-Ultra-Pull-To-Refresh,9585,9.83,8,Java,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,5.0,5476.0,4.0186335403726705,2.0,4.302926996996781,0.12965160850000002,0.0,0.27212592824809945,True
lihengming/spring-boot-api-project-seed,9564,7.22,4,Java,https://github.com/lihengming/spring-boot-api-project-seed,4.0,484.0,5.0,4.0,4.516635916254486,0.2312508964285714,0.0,0.33649318899044867,True
koral--/android-gif-drawable,9538,11.61,61,Java,https://github.com/koral--/android-gif-drawable,10.0,2920.0,6.15625,4.0,6.322624924625847,0.24898048238095238,0.0,0.31358710518783217,True
bilibili/DanmakuFlameMaster,9538,11.08,5,Java,https://github.com/bilibili/DanmakuFlameMaster,14.0,12879.0,5.162790697674419,3.0,6.102535624575721,0.31499251041176474,0.0,0.38879714054015985,True
umano/AndroidSlidingUpPanel,9494,11.28,8,Java,https://github.com/umano/AndroidSlidingUpPanel,4.0,2011.0,4.9411764705882355,2.0,6.439497498072474,0.19036896705882353,0.0,0.3493275338562238,True
MyCATApache/Mycat-Server,9489,9.77,7,Java,https://github.com/MyCATApache/Mycat-Server,12.0,92943.0,4.81409759876065,3.0,6.080876515543701,0.3490616858587214,0.3333333,0.3571945357824093,True
ssssssss-team/spider-flow,9467,4.45,2,Java,https://github.com/ssssssss-team/spider-flow,43.0,8748.0,5.385093167701863,4.0,5.153617931739879,0.32267491831250006,0.25,0.34327204708881887,True
provectus/kafka-ui,9449,4.79,25,Java,https://github.com/provectus/kafka-ui,7.0,18139.0,7.257309941520468,5.0,7.248853520659335,0.29610774334482753,0.083333336,0.3343378472663381,True
opensearch-project/OpenSearch,9437,3.61,47,Java,https://github.com/opensearch-project/OpenSearch,141.0,1171361.0,7.380878907366135,5.0,9.77934873012364,0.2367931851041522,0.0,0.31847813937088965,True
OpenFeign/feign,9422,11.21,37,Java,https://github.com/OpenFeign/feign,92.0,33346.0,4.745503597122302,3.0,6.248235543596323,0.13580200184063373,0.0,0.25790758717841683,True
Team-xManager/xManager,9402,3.58,48,Java,https://github.com/Team-xManager/xManager,6.0,44993.0,1.8766157461809636,2.0,2.4657571787525874,0.007807039306698004,0.0,0.07366393133115536,True
pockethub/PocketHub,9389,13.01,1,Java,https://github.com/pockethub/PocketHub,4.0,6980.0,6.5754716981132075,5.0,5.32871911616763,0.22499481519617226,0.0,0.2942938535030332,True
zfile-dev/zfile,9379,5.06,61,Java,https://github.com/zfile-dev/zfile,6.0,6839.0,6.95970695970696,4.0,6.748913025099263,0.2523716146022727,0.0,0.31979885058449764,True
awsdocs/aws-doc-sdk-examples,9379,8.06,0,Java,https://github.com/awsdocs/aws-doc-sdk-examples,5.0,70178.0,6.809120521172638,5.0,6.091435345510657,0.17967977087475537,0.0,0.3003141048495592,True
Justson/AgentWeb,9232,7.33,21,Java,https://github.com/Justson/AgentWeb,8.0,11320.0,5.40625,3.0,7.330839715714701,0.21418998743478262,0.0,0.32906816462858285,True
crossoverJie/cim,9208,6.31,7,Java,https://github.com/crossoverJie/cim,7.0,7170.0,4.848648648648648,3.0,4.99608612337977,0.1968505545833333,0.0,0.2952756527302425,True
android/testing-samples,9182,9.92,0,Java,https://github.com/android/testing-samples,3.0,1849.0,5.5,5.5,3.5264779187778714,0.2621100987209302,0.0,0.29953895487689086,True
LawnchairLauncher/lawnchair,9162,7.52,29,Java,https://github.com/LawnchairLauncher/lawnchair,13.0,147420.0,7.798431734317343,4.0,11.024898746677499,0.34414515038870747,0.0,0.38555670315169444,True
GcsSloop/AndroidNote,9151,8.68,0,Java,https://github.com/GcsSloop/AndroidNote,2.0,402.0,4.875,1.0,5.599944196150529,0.2824350575,0.0,0.365818024356197,True
signalapp/Signal-Server,9106,10.76,0,Java,https://github.com/signalapp/Signal-Server,26.0,53716.0,8.74442538593482,5.0,12.613526961388228,0.27793197441645023,0.0,0.3211437523003498,True
huanghaibin-dev/CalendarView,9091,7.5,0,Java,https://github.com/huanghaibin-dev/CalendarView,5.0,11557.0,6.568181818181818,4.0,7.104408769696613,0.3152203926857143,0.0,0.3626056259113192,True
navasmdc/MaterialDesignLibrary,8991,9.95,3,Java,https://github.com/navasmdc/MaterialDesignLibrary,6.0,2927.0,4.536585365853658,3.0,4.467211499825824,0.2656804002439024,0.0,0.36941705136235653,True
didi/VirtualAPK,8975,7.2,4,Java,https://github.com/didi/VirtualAPK,17.0,7981.0,4.895705521472393,3.0,6.149081927517246,0.3018072790705128,0.0,0.37399719119193237,True
cats-oss/android-gpuimage,8969,11.94,0,Java,https://github.com/cats-oss/android-gpuimage,7.0,6341.0,2.9607843137254903,2.0,3.736207494729851,0.30171296130718955,0.0,0.3433411324386355,True
SonarSource/sonarqube,8901,13.68,52,Java,https://github.com/SonarSource/sonarqube,10.0,402494.0,7.015328381087136,4.0,8.377529358351207,0.34687530388011345,0.33333334,0.33087891751047793,True
json-path/JsonPath,8851,13.63,10,Java,https://github.com/json-path/JsonPath,13.0,16468.0,4.557065217391305,3.0,4.796625180914335,0.18102232880392158,0.0,0.31055153244584965,True
nathanmarz/storm,8839,12.99,0,Java,https://github.com/nathanmarz/storm,20.0,60552.0,4.377203290246769,3.0,5.12062690600423,0.30412816602135234,0.125,0.33796901503933025,True
laobie/StatusBarUtil,8816,8.57,0,Java,https://github.com/laobie/StatusBarUtil,3.0,1036.0,4.151515151515151,3.0,3.4738958317385444,0.1505296881818182,0.0,0.26026504607246875,True
KunMinX/Jetpack-MVVM-Best-Practice,8813,4.86,0,Java,https://github.com/KunMinX/Jetpack-MVVM-Best-Practice,6.0,3691.0,4.840336134453781,3.0,5.057622906746365,0.22353334845454545,0.0,0.31432627369852845,True
beemdevelopment/Aegis,8805,8.07,63,Java,https://github.com/beemdevelopment/Aegis,8.0,22408.0,7.417633410672853,5.0,9.098178852736295,0.2791261443822844,0.0,0.3346037574368418,True
Freelander/Android_Data,8724,9.44,0,Java,https://github.com/Freelander/Android_Data,1.0,116.0,2.0,2.0,2.0,0.0,0.0,0.0,True
seven332/EhViewer,8716,10.33,97,Java,https://github.com/seven332/EhViewer,16.0,44372.0,7.144758735440932,4.0,10.19187027082528,0.2931509879202038,0.0,0.3505894616785447,True
spring-projects/spring-security,8710,12.67,192,Java,https://github.com/spring-projects/spring-security,18.0,231075.0,7.439922820557797,5.0,7.76101865437742,0.2242910216572935,0.0,0.3055000909768483,True
chrisbanes/Android-PullToRefresh,8706,12.79,0,Java,https://github.com/chrisbanes/Android-PullToRefresh,7.0,3567.0,6.024390243902439,4.5,5.805749063572514,0.19016767853658537,0.0,0.3097944950666896,True
Blankj/awesome-java-leetcode,8694,7.4,0,Java,https://github.com/Blankj/awesome-java-leetcode,1.0,1772.0,1.6805555555555556,2.0,0.5483913061777675,0.02777777888888889,0.0,0.10668258518371938,True
apache/cassandra,8692,15.31,0,Java,https://github.com/apache/cassandra,65.0,617648.0,6.536735838474481,4.0,7.51328394722745,0.26520780776547503,0.0,0.3391599934283033,True
zhoutaoo/SpringCloud,8671,7.13,0,Java,https://github.com/zhoutaoo/SpringCloud,5.0,3091.0,6.534090909090909,5.0,5.418016095950432,0.12661787095693783,0.0,0.26990111337475853,True
StarRocks/starrocks,8629,3.01,117,Java,https://github.com/StarRocks/starrocks,33.0,613439.0,7.372747599631724,4.0,16.102548658531074,0.2766279546298313,0.0,0.3470598469778302,True
ybq/Android-SpinKit,8614,8.48,0,Java,https://github.com/ybq/Android-SpinKit,9.0,1812.0,4.816901408450704,5.0,3.5097845492036974,0.09800841285714286,0.0,0.24353071753046016,True
chrisjenx/Calligraphy,8589,10.73,4,Java,https://github.com/chrisjenx/Calligraphy,3.0,968.0,5.72,5.0,4.960000000000001,0.29344892199999995,0.0,0.36589073493047597,True
shwenzhang/AndResGuard,8526,8.92,4,Java,https://github.com/shwenzhang/AndResGuard,4.0,6506.0,3.4242424242424243,2.0,4.310173328654971,0.434612580923077,0.5416667,0.4133326760822279,True
junit-team/junit4,8519,15.66,13,Java,https://github.com/junit-team/junit4,10.0,32946.0,3.639021074099252,3.0,3.964262532143539,0.17822987768049794,0.0,0.33133433442434246,True
dropwizard/dropwizard,8502,13.65,164,Java,https://github.com/dropwizard/dropwizard,13.0,39942.0,5.948363636363636,4.0,5.79487760122879,0.19497310914653904,0.0,0.29890128077034833,True
airbnb/epoxy,8494,8.09,76,Java,https://github.com/airbnb/epoxy,18.0,42388.0,6.850498338870432,4.0,6.192985107015157,0.4238799197627119,0.33333334,0.4166388692247244,True
java-native-access/jna,8454,13.37,0,Java,https://github.com/java-native-access/jna,122.0,106618.0,4.4809322033898304,3.0,5.963701712363529,0.2942274244453951,0.0,0.4039011248169477,True
react-native-image-picker/react-native-image-picker,8441,9.26,131,Java,https://github.com/react-native-image-picker/react-native-image-picker,2.0,799.0,5.818181818181818,4.0,5.951595383030148,0.33214058454545453,0.25,0.3714939348697441,True
roughike/BottomBar,8423,8.49,4,Java,https://github.com/roughike/BottomBar,4.0,2834.0,4.909090909090909,2.0,6.781720691475733,0.14802696803030305,0.0,0.3018624193614186,True
apache/shenyu,8407,6.17,10,Java,https://github.com/apache/shenyu,5.0,129442.0,5.946128937297615,4.0,5.881849700642605,0.29304320557151337,0.071428575,0.33186613195619447,True
amitshekhariitbhu/Android-Debug-Database,8389,7.82,14,Java,https://github.com/amitshekhariitbhu/Android-Debug-Database,3.0,2393.0,4.147540983606557,4.0,3.771489532996303,0.2553584057407407,0.0,0.3713492675440278,True
hs-web/hsweb-framework,8313,8.65,28,Java,https://github.com/hs-web/hsweb-framework,14.0,24072.0,6.161800486618005,4.0,6.146773384111391,0.22792888787716956,0.0,0.3368510323888936,True
apache/jmeter,8230,14.3,10,Java,https://github.com/apache/jmeter,11.0,127431.0,5.481373690337602,4.0,5.919370146606181,0.46027936099410377,0.55,0.38073058743172805,True
google/tsunami-security-scanner,8196,4.27,23,Java,https://github.com/google/tsunami-security-scanner,5.0,8302.0,6.216312056737588,5.0,6.057585644948241,0.18359243797101446,0.0,0.3054611210741122,True
microg/GmsCore,8138,10.39,34,Java,https://github.com/microg/GmsCore,27.0,49684.0,5.582629674306394,5.0,4.928755371718716,0.32552558178409924,0.2,0.3537187756388005,True
florent37/MaterialViewPager,8137,9.38,11,Java,https://github.com/florent37/MaterialViewPager,3.0,1616.0,4.545454545454546,3.0,4.788502069135577,0.1819900425,0.0,0.3085885681977369,True
alibaba/atlas,8124,7.53,7,Java,https://github.com/alibaba/atlas,13.0,157496.0,5.595162026471931,4.0,6.77431414531576,0.2735975501421249,0.0,0.3431146615667137,True
apache/shardingsphere-elasticjob,8119,9.0,30,Java,https://github.com/apache/shardingsphere-elasticjob,4.0,15073.0,5.3146258503401365,4.0,4.927500611362522,0.20014503790860216,0.0,0.29084214370052525,True
DImuthuUpe/AndroidPdfViewer,8109,8.27,0,Java,https://github.com/DImuthuUpe/AndroidPdfViewer,4.0,3328.0,4.947368421052632,1.0,8.198033680870491,0.2581512903703704,0.0,0.3593463543579568,True
guolindev/LitePal,8101,11.56,0,Java,https://github.com/guolindev/LitePal,6.0,11830.0,5.009950248756219,3.0,5.149496473236297,0.25251127416243657,0.0,0.366977370466689,True
flyway/flyway,8087,11.74,225,Java,https://github.com/flyway/flyway,5.0,27800.0,5.683800623052959,4.0,5.341428561303954,0.23928424490569106,0.0,0.3414194998279884,True
karatelabs/karate,8077,7.59,53,Java,https://github.com/karatelabs/karate,8.0,39923.0,6.417525773195877,5.0,6.641474036940622,0.3642889799793103,0.33333334,0.3737798352824296,True
alibaba/otter,8042,11.09,10,Java,https://github.com/alibaba/otter,7.0,68163.0,4.521604938271605,3.0,5.1473200402746135,0.28013014343900544,0.0,0.35050728908492057,True
